cast,director,movieId
"Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing, Alec Guinness, Anthony Daniels, Kenny Baker, Peter Mayhew, David Prowse, James Earl Jones, Phil Brown, Shelagh Fraser, Jack Purvis, Eddie Byrne, Denis Lawson, Garrick Hagon, Don Henderson, Leslie Schofield, Richard LeParmentier, Michael Leader, Alex McCrindle, Drewe Henley, Jack Klaff, William Hootkins, Angus MacInnes, Jeremy Sinden, Graham Ashley, David Ankrum, Mark Austin, Scott Beach, Lightning Bear, Jon Berg, Doug Beswick, Paul Blake, Janice Burchette, Ted Burnett, John Chapman, Gilda Cohen, Tim Condren, Barry Copping, Alfie Curtis, Robert Davies, Maria De Aragon, Robert A. Denham, Frazer Diamond, Peter Diamond, Warwick Diamond, Sadie Eden, Kim Falkinburg, Harry Fielder, Ted Gagliano, Salo Gardner, Steve Gawley, Barry Gnome, Rusty Goffe, Isaac Grand, Nelson Hall, Reg Harding, Alan Harris, Frank Henson, Christine Hewett, Arthur Howell, Tommy Ilsley, Joe Johnston, Annette Jones, Linda Jones, Joe Kaye, Colin Michael Kitchens, Melissa Kurtz, Tiffany L. Kurtz, Al Lampert, Anthony Lang, Laine Liska, Derek Lyons, Mahjoub, Alf Mangan, Rick McCallum, Grant McCune, Geoffrey Moon, Mandy Morton, Lorne Peterson, Marcus Powell, Shane Rimmer, Pam Rose, George Roubicek, Erica Simmons, Angela Staines, George Stock, Roy Straite, Peter Sturgeon, Peter Sumner, John Sylla, Tom Sylla, Malcolm Tierney, Phil Tippett, Burnell Tucker, Morgan Upton, Jerry Walter, Hal Wamsley, Larry Ward, Diana Sadley Way, Harold Weed, Bill Weston, Steve 'Spaz' Williams, Fred Wood, Colin Higgins",George Lucas,11
"Brad Pitt, Anthony Hopkins, Aidan Quinn, Julia Ormond, Henry Thomas, Karina Lombard, Gordon Tootoosis, John Novak, Robert Wisden, David Kaye, Tantoo Cardinal, Paul Desmond, Christina Pickles, Kenneth Welsh, Bill Dow, Sam Sarkar, Nigel Bennett, Keegan MacIntosh, Eric Johnson, Randall Slavin, Doug Hughes, Sekwan Auger, Christine Harder, Charles Andre, Weston McMillan",Edward Zwick,4476
"Angel Aviles, Seidy López, Jacob Vargas, Salma Hayek, Danny Trejo, Spike Jonze, Jason Lee, Los Lobos",Allison Anders,32325
"Robert De Niro, Kenneth Branagh, Tom Hulce, Helena Bonham Carter, Aidan Quinn, Ian Holm, Richard Briers, John Cleese, Robert Hardy, Cherie Lunghi, Celia Imrie, Trevyn McDowell, Jimmy Yuill, Hugh Bonneville, Shaun Prendergast, David Kennedy, Siobhan Redmond, Angus Wright, Jim Carter, Rory Jennings",Kenneth Branagh,3036
"Melanie Griffith, Ed Harris, Michael Patrick Carter, Malcolm McDowell, Anne Heche, Casey Siemaszko, Philip Bosco, Adam LaVorgna, Brian Christopher",Richard Benjamin,8986
"Jodie Foster, Liam Neeson, Natasha Richardson, Richard Libertini, Robin Mullins, Nick Searcy, Jeremy Davies, O'Neal Compton, Joe Inscoe, Stephanie Dawn Wood, Heather M. Bomba, Marianne E. Bomba, Sean Bridgers, Mary Lynn Riner, Lucile McIntyre, Al Wiggins, Beth Bostic, Rob Buren III, Chris T. Hill, Tim Mehaffey, Dana Stevens, Nicole Adair, Robin Rochelle, Susan Correll Hickerson, Marlon Jackson, Danny Millsaps",Michael Apted,1945
"Woody Harrelson, Juliette Lewis, Robert Downey Jr., Tommy Lee Jones, Tom Sizemore, Rodney Dangerfield, Edie McClurg, Russell Means, Maria Pitillo, Sean Stone, Everett Quinton, Jared Harris, O-Lan Jones, Pruitt Taylor Vince, Steven Wright, Lanny Flaherty, Richard Lineback, Kirk Baltz, Ed White, Terrylene, Josh Richman, Melinda Renna, Dale Dye, Edward Conna, Evan Handler, Matthew Faber, Jamie Harrold, Saemi Nakamura, Keiko Seiko, Salvator Xuereb, Natalie Karp, Emmanuel Xuereb, Balthazar Getty, Phil Neilson, Red West, Jeremiah Bitsui, Lorraine Farris, Glen Chin, Peter Crombie, John M. Watson Sr., Joe Grifasi, Douglas Crosby, Carl Ciarfalio, Marshall Bell, Jim Carrane, Robert Swan, Louis Lombardi",Oliver Stone,241
"Rena Owen, Temuera Morrison, Mamaengaroa Kerr-Bell, Julian Arahanga, Taungaroa Emile, Rachael Morris Jr., Joseph Kairau, Cliff Curtis, Pete Smith, George Henare, Mere Boynton, Shannon Williams, Calvin Tuteao, Ray Bishop, Ian Mune, Robert Pollock",Lee Tamahori,527
"Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey, Cuba Gooding Jr., Donald Sutherland, Patrick Dempsey, Benito Martinez, Malick Bowens, Zakes Mokae, Bruce Jarchow, Dale Dye, Conrad Bachmann, Susan Lee Hoffman",Wolfgang Petersen,6950
"Jean Reno, Natalie Portman, Gary Oldman, Danny Aiello, Peter Appel, Michael Badalucco, Ellen Greene, Elizabeth Regen, Carl J. Matusovich, Eric Challier, Willi One Blood, Don Creech, Keith A. Glascoe, Jernard Burks, Matt De Matt, Frank Senger, Stuart Rudin, Lucius Wyatt 'Cherokee', Maïwenn, Luc Bernard, Joseph Malerba, Adam Busch, Jessie Keosian, George Martin, Alex Dezen, Kent Broadhurst, Tommy Hollis, Peter Linari, Arsène Jiroyan, Geoffrey Bateman, Samy Naceri, Michel Montanary, Marc Andréoni, Gilles Kleber, Christophe Gautier, Junior Almeida, David Gregg, Didier Legros, Hervé Husson",Luc Besson,101
"William Baldwin, John Leguizamo, Эрика Элениак, Michael Lerner, Armin Mueller-Stahl, Joan Plowright, Mike Starr, Julio Oscar Mechoso, Sadie Frost",Joshua Brand,2307
"John Travolta, Samuel L. Jackson, Uma Thurman, Bruce Willis, Ving Rhames, Harvey Keitel, Eric Stoltz, Tim Roth, Amanda Plummer, Maria de Medeiros, Quentin Tarantino, Christopher Walken, Rosanna Arquette, Peter Greene, Duane Whitaker, Angela Jones, Phil LaMarr, Steve Buscemi, Bronagh Gallagher, Laura Lovelace, Frank Whaley, Burr Steers, Paul Calderon, Jerome Patrick Hoban, Michael Gilden, Gary Shorelle, Susan Griffiths, Eric Clark, Joseph Pilato, Brad Blumenthal, Lorelei Leslie, Emil Sitka, Brenda Hillhouse, Chandler Lindauer, Sy Sher, Robert Ruth, Rich Turner, Don Blakely, Carl Allen, Karen Maruyama, Kathy Griffin, Venessia Valentino, Linda Kaye, Stephen Hibbert, Alexis Arquette, Julia Sweeney, Lawrence Bender, Cie Allman, Rene Beard, Lori Pizzo, Glendon Rich, Devan Richardson, Ani Sava, Philip Ettington",Quentin Tarantino,680
"Marcello Mastroianni, Sophia Loren, Jean-Pierre Cassel, Chiara Mastroianni, Kim Basinger, Stephen Rea, Anouk Aimée, Rupert Everett, Rossy de Palma, Ute Lemper, Tara Leon, Georgianna Robertson, Lili Taylor, Forest Whitaker, Richard E. Grant, Anne Canovas, Julia Roberts, Tim Robbins, Lauren Bacall, Lyle Lovett, Tracey Ullman, Sally Kellerman, Linda Hunt, Teri Garr, Danny Aiello, Jean Rochefort, Michel Blanc, François Cluzet, Sam Robards, Yann Collette, Cher, Harry Belafonte, Claudia Schiffer, Thierry Mugler, Tatjana Patitz, Björk, Jean Paul Gaultier, Vivienne Westwood, Sonia Rykiel, Helena Christensen, Naomi Campbell, Christian Lacroix, Issey Miyake, Carla Bruni, David Copperfield, Linda Evangelista, Christy Turlington",Robert Altman,3586
"Irène Jacob, Jean-Louis Trintignant, Jean-Pierre Lorit, Frédérique Feder, Samuel Le Bihan, Marion Stalens, Zbigniew Zamachowski, Juliette Binoche, Julie Delpy, Benoît Régent",Krzysztof Kieślowski,110
"Juliette Binoche, Benoît Régent, Florence Pernel, Charlotte Véry, Hélène Vincent, Philippe Volter, Claude Duneton, Hugues Quester, Emmanuelle Riva, Julie Delpy, Zbigniew Zamachowski",Krzysztof Kieślowski,108
"Zbigniew Zamachowski, Julie Delpy, Janusz Gajos, Jerzy Stuhr, Aleksander Bardini, Grzegorz Warchol, Cezary Harasimowicz, Jerzy Nowak, Philippe Morier-Genoud, Juliette Binoche",Krzysztof Kieślowski,109
"Ning Jing, Wu Gang",He Ping,159185
"Sylvester Stallone, Sharon Stone, James Woods, Rod Steiger, Eric Roberts, Mario Ernesto Sánchez, Sergio Doré Jr., Chase Randolph, Jeana Bell, Brittany Paige Bouck, Emilio Estefan, LaGaylia Frazier",Luis Llosa,2636
"Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors, Alexis Cruz, Mili Avital, Leon Rippy, John Diehl, French Stewart, Carlos Lauchu, Djimon Hounsou, Erick Avari, Derek Webster, Christopher John Fields, Gianin Loffler",Roland Emmerich,2164
"Tim Robbins, Morgan Freeman, Bob Gunton, Clancy Brown, Mark Rolston, James Whitmore, Gil Bellows, William Sadler, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, David Proval, Joseph Ragno, Jude Ciccolella, Paul McCrane, Renee Blaine, Scott Mann, John Horton, Gordon Greene, Alfonso Freeman, V.J. Foster, Frank Medrano, Mack Miles, Gary Lee Davis, Ned Bellamy, Brian Delate, Don McManus, Dorothy Silver, Dion Anderson, Robert Haley, Bill Bolender, John R. Woodward, Rohn Thomas, Brian Brophy, Ken Magee, James Babson, Fred Culbertson, Alonzo F. Jones, Actor Sergio Kato, Philip Ettington, Neil Summers",Frank Darabont,278
"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn, Gates McFadden, Marina Sirtis, William Shatner, James Doohan, Walter Koenig, Malcolm McDowell, Alan Ruck, Whoopi Goldberg, Thomas Dekker, Cameron Oppenheimer, Jenette Goldstein, Tim Russ",David Carson,193
"Allen Payne, Eddie Griffin, Joe Morton, Vonte Sweet, Roger Floyd, Ion Overman",Preston A. Whitmore II,95963
"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Darlene Cates, Mary Steenburgen, Laura Harrington, Mary Kate Schellhardt, John C. Reilly, Kevin Tighe, Crispin Glover, Robert B. Hedges, George Haynes, Cameron Finley, Mona Lee Fultz, Penelope Branning, Kay Bower, Tim Simek, Joe Stevens, Tim Green, Susan Loughran, Brady Coleman, Mark Jordan, Nicholas Stojanovich, Daniel Gullahorn, Libby Villari",Lasse Hallström,1587
"Sandra Bullock, Bill Pullman, Peter Gallagher, Peter Boyle, Jack Warden, Glynis Johns, Micole Mercurio, Monica Keena, Susan Messing, Marcia Wright",Jon Turteltaub,2064
"Toni Collette, Bill Hunter, Rachel Griffiths, Sophie Lee, Roz Hammond, Belinda Jarrett, Pippa Grandison, Jeanie Drynan, Daniel Wyllie, Gabby Millgate, Gennie Nevinson, Matt Day, Chris Haywood, Daniel Lapaine",P.J. Hogan,236
"Jim Carrey, Sean Young, Courteney Cox, Tone Loc, Dan Marino, Noble Willingham, Troy Evans, Raynor Scheine, Udo Kier, Frank Adonis, Tiny Ron Taylor, John Capodice, Alice Drummond, Rebecca Ferratti, Mark Margolis, Randall 'Tex' Cobb, Bubba Baker, Robert Deacon, Greg Finley",Tom Shadyac,3049
"Terence Stamp, Hugo Weaving, Guy Pearce, Bill Hunter, Sarah Chadwick, June Marie Bennett",Stephan Elliott,2759
"John Goodman, Elizabeth Perkins, Rick Moranis, Rosie O'Donnell, Kyle MacLachlan, Halle Berry, Elizabeth Taylor, Dann Florek, Richard Moll, Irwin Keyes, Jonathan Winters, Harvey Korman, Corey Burton, Roger L. Jackson, Jean Vander Pyl",Brian Levant,888
"Tom Hanks, Robin Wright, Gary Sinise, Mykelti Williamson, Sally Field, Michael Conner Humphreys, Hanna Hall, Haley Joel Osment, Siobhan Fallon, Afemo Omilami, Peter Dobson, Sonny Shroyer, George Kelly, Sam Anderson, Margo Moorer, Christopher Jones, Kevin Mangan, Brett Rice, Daniel C. Striepeke, David Brisbin, Kirk Ward, Marlena Smalls, Kitty K. Green, Mark Matheisen, Al Harrington, Jed Gillin, Don Fischer, Matt Wallace, Mike Jolly, Michael Kemmerling, John Voldstad, Daniel J. Gillooly, Michael Burgess, Steven Griffith, Michael McFall, Michael McFall, Byron Minns, Stephen Bridgewater, John William Galt, Isabel Rose, Richard D'Alessandro, Michael Jace, Geoffrey Blake, Vanessa Roth, Dick Cavett, Tiffany Salerno, Tiffany Salerno, Joe Alaskey, Lazarus Jackson, Lazarus Jackson, Nora Dunfee, Hallie D'Amore, Michael Mattison, Charles Boswell, Timothy McNeil, Bob Penny, Greg Brown, Troy Christian, Bryan Hanna, Zach Hanner, Aaron Michael Lacey, Jacqueline Lovell, Brendan Shanahan, William Shipman, Robb Skyler, Mary Ellen Trainor",Robert Zemeckis,13
"Hugh Grant, Andie MacDowell, James Fleet, Simon Callow, John Hannah, Kristin Scott Thomas, David Bower, Charlotte Coleman, Rowan Atkinson, Anna Chancellor, Timothy Walker, Sara Crowe, Ronald Herdman, Elspet Gray, Philip Voss, Rupert Vansittart, Nicola Walker, Struan Rodger, David Haig, Sophie Thompson, Corin Redgrave, Amanda Mealing, Anna Chancellor, Bernice Stegers, Robert Lang, Jeremy Kemp, Ken Drury, Struan Rodger, Polly Kemp",Mike Newell,712
"Jonathan Taylor Thomas, Matthew Broderick, James Earl Jones, Jeremy Irons, Moira Kelly, Niketa Calame, Ernie Sabella, Nathan Lane, Robert Guillaume, Rowan Atkinson, Whoopi Goldberg, Cheech Marin, Jim Cummings, Madge Sinclair, Joseph Williams, Jason Weaver, Sally Dworsky, Laura Williams, Zoe Leader, Frank Welker, Judi M. Durand, Daamen J. Krall, David McCharen, Mary Linda Phillips, Phil Proctor, David J. Randolph, Evan Saucedo, Brian Tochi","Roger Allers, Rob Minkoff",8587
"Keanu Reeves, Bridget Fonda, Chris Isaak, Ruocheng Ying, Alex Wiesendanger, Raju Lal, Greishma Makar Sing, Sogyal Rinpoche, Khyongla Rato Rinpoche, Geshe Tsultim Gyelsen, Джо Чампа, Jigme Kunsang",Bernardo Bertolucci,1689
"Jim Carrey, Cameron Diaz, Nancy Fish, Tim Bagley, Johnny Williams, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni, Orestes Matacena, Anne Fletcher, Reg E. Cathey, Jim Doughan, Denis Forest, Jeremy Roberts, Ben Stein",Chuck Russell,854
"Winona Ryder, Ben Stiller, Janeane Garofalo, Steve Zahn, Ethan Hawke, Swoosie Kurtz, Joe Don Baker, John Mahoney, Anne Meara, Harry O'Reilly, Barry Del Sherman, Keith David, Renée Zellweger, Susan Norfleet, James Rothenberg, Eric Morgan Stuart, Chelsea Lagos",Ben Stiller,2788
"Meryl Streep, David Strathairn, Kevin Bacon, Benjamin Bratt, John C. Reilly, Joseph Mazzello, Stephanie Sawyer, William Lucking, Elizabeth Hoffman, Victor Galloway",Curtis Hanson,8987
"Jean-Claude Van Damme, Mia Sara, Ron Silver, Bruce McGill, Gloria Reuben, Scott Bellis, Jason Schombing, Scott Lawrence, Kenneth Welsh, Brent Woolsey, Brad Loree, Shane Kelly, Richard Faraci, Steven Lambert, Kevin McNulty",Peter Hyams,8831
"Tura Satana, Haji, Lori Williams, Sue Bernard, Stuart Lancaster, Paul Trinka, Dennis Busch, Ray Barlow, John Furlong, Michael Finn",Russ Meyer,315
"Christopher Lambert, Mario Van Peebles, Deborah Kara Unger, Mako, Martin Neufeld, Daniel Do, Michael Jayston, Louis Bertignac",Andrew Morahan,8011
"Nicholas Turturro, Anthony DeSando, Libby Langdon",Michael Corrente,171857
"Sam Neill, Julie Carmen, Jürgen Prochnow, David Warner, Peter Jason, Charlton Heston, John Glover, Wilhelm von Homburg, Conrad Bergschneider, Bernie Casey, Frances Bay, Hayden Christensen",John Carpenter,2654
"Raúl Juliá, Anjelica Huston, Christopher Lloyd, Christina Ricci, Joan Cusack, Carel Struycken, Harriet Sansom Harris, Julie Halston, Carol Kane, Barry Sonnenfeld, Jimmy Workman, Peter MacNicol, Christine Baranski, Mercedes McNab, Sam McMurray, Nathan Lane, David Hyde Pierce, Tony Shalhoub, Peter Graves, Cynthia Nixon, John Franklin, David Krumholtz, Ian Abercrombie",Barry Sonnenfeld,2758
"Eddie Murphy, Judge Reinhold, Héctor Elizondo, Gilbert R. Hill, Timothy Carhart, Bronson Pinchot, Stephen McHattie, Theresa Randle, John Saxon, Jon Tenney, Joey Travolta, Eugene Collier, Jimmy Ortega, Ousaun Elam, Ray Lykins, Tim Gilbert, Julie Strain, Heather Elizabeth Parkhurst, Joe Dante, Ray Harryhausen, Arthur Hiller, George Lucas, Peter Medak",John Landis,306
"Madeleine Stowe, Aidan Quinn, James Remar, Peter Friedman, Bruce A. Young, Laurie Metcalf, Matt Roth, Lia D. Mortensen",Michael Apted,26203
"Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges, Forest Whitaker, Stephi Lineburg, John Finn, Caitlin Clarke, Christofer de Oni, Loyd Catlett, Reuben Santiago-Hudson, Lucinda Weist, Brendan Burns, Tricia Heine, Josh McLaglen",Stephen Hopkins,178
"Gabrielle Anwar, Terry Kinney, Billy Wirth, Christine Elise, Forest Whitaker, Kathleen Doyle, Reilly Murphy, G. Elvis Phillips, Meg Tilly, R. Lee Ermey",Abel Ferrara,4722
"Chris Elliott, Ritch Brinkley, James Gammon, Brian Doyle-Murray, Brion James, Melora Walters, Andy Richter, Ann Magnuson, Mike Starr, Ricki Lake, David Letterman, Alfred Molina, Russ Tamblyn",Adam Resnick,26391
"Jason Priestley, Gabriel Olds, Jerry O'Connell, Joe Pantoliano, Steve Railsback, Stephen Tobolowsky, Stephanie Anderson, Chubby Checker",John Whitesell,117553
"Al Pacino, Sean Penn, Penelope Ann Miller, John Leguizamo, Ingrid Rogers, Luis Guzmán, Adrian Pasdar, Viggo Mortensen, James Rebhorn, Joseph Siravo, Richard Foronjy, Jorge Porcel, John Ortiz, Paul Mazursky, Vincent Pastore, Jon Seda, Marc Anthony, Frank Minucci, Ángel Salazar, Al Israel, Rick Aviles, Jaime Sánchez, Víctor Sierra, Frank Ferrara, Chuck Zito, Tony Cucci, Alfred Sauchelli Jr., Sonny Zito, Walter T. Meade, Richard Council, James Bulleit, Mel Gorham, Rocco Sisto, John Finn, Brian Tarantina, Jaime Tirelli, John Michael Bolger, Frank Pietrangolare, Mike Girard Sheehan, Dean Rader Duval, Gene Canfield, Sharmagne Leland-St. John, Rene Rivera, Orlando Urdaneta, Kim Rideout, Christopher Bregman, Julieta Ortega, Mary Hammett, Yelba Osorio, Nelson Vasquez, Daniel Brennan, Michael P. Moran, Cynthia Lamontagne, David Boston, Pete Macnamara, Daniel Margotta, Coati Mundi, Ángel Ramírez, Cice Rivera, Saundra Santiago, Bill Weeden, Garlan Green, Denise Vasquez",Brian De Palma,6075
"Bruce Willis, Jane March, Rubén Blades, Lesley Ann Warren, Scott Bakula, Brad Dourif, Lance Henriksen, Kevin J. O'Connor, Andrew Lowery, Eriq La Salle, Jeff Corey, Kathleen Wilhoite, Shirley Knight, John Bower, Avi Korein",Richard Rush,2124
"Harvey Keitel, Madonna, James Russo, Nancy Ferrara, Reilly Murphy, Victor Argo",Abel Ferrara,49299
"Armand Assante, Sherilyn Fenn, Kate Nelligan, Sean Young, Christopher McDonald, James Remar, Tony Randall, Clarence Clemons, Keith Campbell, Michael Cumpsty",Carl Reiner,26141
"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore, Joe Pantoliano, Andreas Katsulas, Jeroen Krabbé, Daniel Roebuck, L. Scott Caldwell, Ron Dean, Joseph F. Kosala, Tom Wood, Dick Cusack, Richard Riehle, Andy Romano, Nick Searcy, Miguel Nino, John Drummond, David Darlow, Jane Lynch, Neil Flynn, Kevin Crowley, Mark D. Espinoza, Gene Barge, Joe Guzaldo, Nicholas Kusenko, Joan Kohn, Joe Guastaferro, Thom Vernon, Ken Moreno, Eddie Bo Smith Jr., Frank Ray Perilli, Pancho Demmings, Jim Wilkey, Danny Goldring, Michael James, Michael Skewes, Cody Glenn, Cynthia Baker, Johnny Lee Davenport, Mike Bacarella, Bill Cusack, Tighe Barry, Afram Bill Williams, Noelle Bou-Sliman, Greg Hollimon, Cheryl Lynn Bruce, Ann Whitney, Turk Muller, Eugene F. Crededio, Pam Zekman, David Pasquesi, Dru Anne Carlson, Kirsten Nelson, Juan Ramírez, Allen Hamilton, Lester Holt, Suzy Brack, Darren W. Conrad, Kevin Mukherji, Sal Richards, John-Clay Scott",Andrew Davis,5503
"Alec Baldwin, Kim Basinger, Michael Madsen, James Woods, David Morse, Jennifer Tilly, James Stephens, Philip Seymour Hoffman, Richard Farnsworth, Burton Gilliam, Elske McCain",Roger Donaldson,2087
"Rebecca De Mornay, Don Johnson, Dana Ivey, Stephen Lang, Jack Warden, Ron White, Norma Dell'Agnese, Sean McCann, Luis Guzmán",Sidney Lumet,4916
"Jean-Claude Van Damme, Arnold Vosloo, Lance Henriksen, Yancy Butler, Sven-Ole Thorsen, Wilford Brimley, Ted Raimi, Kasi Lemmons, Willie C. Carpenter, Eliott Keener, Chuck Pfarrer, Robert Apisa, Douglas Forsythe Rye, Mike Leinert, Lenore Banks, Barbara Tasker",John Woo,2019
"Dana Delany, Kim Cattrall, Cynthia Stevenson, Laila Robins, Lora Zane, Olivia d'Abo, Glenn Quinn, Tim Choate, Jeremy Jordan, Vaginal Davis, Simon Templeman",Julianna Lavin,26271
"Meryl Streep, Glenn Close, Jeremy Irons, Winona Ryder, Antonio Banderas, Armin Mueller-Stahl, Vanessa Redgrave, María Conchita Alonso, Jan Niklas, Vincent Gallo, Grace Gummer, Fran Fullenwider, Pedro Efe, Miguel Guilherme, José Mora Ramos, Anabela Teixeira",Bille August,2259
"Daniel Day-Lewis, Pete Postlethwaite, Emma Thompson, John Lynch, Corin Redgrave, Beatie Edney, John Benfield, Paterson Joseph, Marie Jones, Gerard McSorley, Frank Harper, Mark Sheppard, Don Baker, Martin Murphy, Alison Crosbie, Philip King, Nye Heron, Anthony Brophy, Frankie McCafferty, Paul Warriner, Julian Walsh, Stuart Wolfenden, Jo Connor, Karen Carlisle, Fiona Daly, Saffron Burrows, Jamie Harris, Britta Smith, Stanley Townsend, Tim Perrin, Tony Denham, Rob Spendlove, Phil Davis, Richard Graham, Oliver Maguire, Rachael Dowling, Tina Kellegher, Ronan Wilmot, Alistair Findlay, Peter Howitt, Sean Lawlor, Brian de Salvo, Luke Hayden, Aiden Grennell, Daniel Massey, Bosco Hogan, Dave Duffy, Mal Whyte, Marcus Lynch, Jer O'Leary, Paul O'Grady, Terry O'Neill, Malcolm Tierney, Peter Sheridan, Alan Barry, Jonathan Ryan, Tom Wilkinson, Denys Hawthorne",Jim Sheridan,7984
"Emilio Estevez, Cuba Gooding Jr., Denis Leary, Jeremy Piven, Peter Greene, Michael DeLorenzo, Everlast, Michael Wiseman, Relioues Webb, Eugene Williams, Christine Harnos, Galyn Görg, Angela Alvarado, Stephen Dorff, Will Zahrn",Stephen Hopkins,6
"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Joseph Mazzello, Ariana Richards, Samuel L. Jackson, Wayne Knight, Gerald R. Molen, Miguel Sandoval, Cameron Thor, Christopher John Fields, Whit Hertford, Dean Cundey, Jophery C. Brown, Tom Mishler, Greg Burson, Adrian Escober, Richard Kiley, Brad M. Bucklin, Laura Burnett, Gary Rodriguez, Brian Smrz, Robert 'Bobby Z' Zajonc",Steven Spielberg,329
"Eric Stoltz, Julie Delpy, Jean-Hugues Anglade, Tai Thai, Bruce Ramsay, Kario Salem, Salvator Xuereb, Gary Kemp, Martin Raymond, Eric Pascal Chaltiel, Cecilia Peck",Roger Avary,507
"Jeremy Irons, John Lone, Barbara Sukowa, Ian Richardson, Annabel Leventon, Vernon Dobtcheff, Shizuko Hoshi",David Cronenberg,1413
"Alec Baldwin, Nicole Kidman, Bill Pullman, Bebe Neuwirth, George C. Scott, Anne Bancroft, Peter Gallagher, Josef Sommer, Tobin Bell, Gwyneth Paltrow, Debrah Farentino, David Bowe",Harold Becker,2246
